,Date,Open,J-1,J-2,J-3,J-4,J-5,J-6
2667,2010-06-10 22:00,91.319,91.291,91.196,91.207,91.048,91.045,91.262
2668,2010-06-10 23:00,91.374,91.319,91.291,91.196,91.207,91.048,91.045
2669,2010-06-11 00:00,91.326,91.374,91.319,91.291,91.196,91.207,91.048
2670,2010-06-11 01:00,91.464,91.326,91.374,91.319,91.291,91.196,91.207
2671,2010-06-11 02:00,91.674,91.464,91.326,91.374,91.319,91.291,91.196
2672,2010-06-11 03:00,91.598,91.674,91.464,91.326,91.374,91.319,91.291
2673,2010-06-11 04:00,91.462,91.598,91.674,91.464,91.326,91.374,91.319
2674,2010-06-11 05:00,91.488,91.462,91.598,91.674,91.464,91.326,91.374
2675,2010-06-11 06:00,91.599,91.488,91.462,91.598,91.674,91.464,91.326
2676,2010-06-11 07:00,91.532,91.599,91.488,91.462,91.598,91.674,91.464
2677,2010-06-11 08:00,91.453,91.532,91.599,91.488,91.462,91.598,91.674
2678,2010-06-11 09:00,91.583,91.453,91.532,91.599,91.488,91.462,91.598
2679,2010-06-11 10:00,91.571,91.583,91.453,91.532,91.599,91.488,91.462
2680,2010-06-11 11:00,91.662,91.571,91.583,91.453,91.532,91.599,91.488
2681,2010-06-11 12:00,91.593,91.662,91.571,91.583,91.453,91.532,91.599
2682,2010-06-11 13:00,91.609,91.593,91.662,91.571,91.583,91.453,91.532
2683,2010-06-11 14:00,91.287,91.609,91.593,91.662,91.571,91.583,91.453
2684,2010-06-11 15:00,91.626,91.287,91.609,91.593,91.662,91.571,91.583
2685,2010-06-11 16:00,91.644,91.626,91.287,91.609,91.593,91.662,91.571
2686,2010-06-11 17:00,91.712,91.644,91.626,91.287,91.609,91.593,91.662
2687,2010-06-11 18:00,91.583,91.712,91.644,91.626,91.287,91.609,91.593
2688,2010-06-11 19:00,91.632,91.583,91.712,91.644,91.626,91.287,91.609
2689,2010-06-13 23:00,91.557,91.632,91.583,91.712,91.644,91.626,91.287
2690,2010-06-14 00:00,91.725,91.557,91.632,91.583,91.712,91.644,91.626
2691,2010-06-14 01:00,91.642,91.725,91.557,91.632,91.583,91.712,91.644
2692,2010-06-14 02:00,91.791,91.642,91.725,91.557,91.632,91.583,91.712
2693,2010-06-14 03:00,91.856,91.791,91.642,91.725,91.557,91.632,91.583
2694,2010-06-14 04:00,91.894,91.856,91.791,91.642,91.725,91.557,91.632
2695,2010-06-14 05:00,91.871,91.894,91.856,91.791,91.642,91.725,91.557
2696,2010-06-14 06:00,91.886,91.871,91.894,91.856,91.791,91.642,91.725
2697,2010-06-14 07:00,91.952,91.886,91.871,91.894,91.856,91.791,91.642
2698,2010-06-14 08:00,91.741,91.952,91.886,91.871,91.894,91.856,91.791
2699,2010-06-14 09:00,91.885,91.741,91.952,91.886,91.871,91.894,91.856
2700,2010-06-14 10:00,91.917,91.885,91.741,91.952,91.886,91.871,91.894
2701,2010-06-14 11:00,91.866,91.917,91.885,91.741,91.952,91.886,91.871
2702,2010-06-14 12:00,91.769,91.866,91.917,91.885,91.741,91.952,91.886
2703,2010-06-14 13:00,91.785,91.769,91.866,91.917,91.885,91.741,91.952
2704,2010-06-14 14:00,91.86,91.785,91.769,91.866,91.917,91.885,91.741
2705,2010-06-14 15:00,91.841,91.86,91.785,91.769,91.866,91.917,91.885
2706,2010-06-14 16:00,91.765,91.841,91.86,91.785,91.769,91.866,91.917
2707,2010-06-14 17:00,91.782,91.765,91.841,91.86,91.785,91.769,91.866
2708,2010-06-14 18:00,91.752,91.782,91.765,91.841,91.86,91.785,91.769
2709,2010-06-14 19:00,91.738,91.752,91.782,91.765,91.841,91.86,91.785
2710,2010-06-14 20:00,91.521,91.738,91.752,91.782,91.765,91.841,91.86
2711,2010-06-14 21:00,91.455,91.521,91.738,91.752,91.782,91.765,91.841
2712,2010-06-14 22:00,91.561,91.455,91.521,91.738,91.752,91.782,91.765
2713,2010-06-14 23:00,91.617,91.561,91.455,91.521,91.738,91.752,91.782
2714,2010-06-15 00:00,91.627,91.617,91.561,91.455,91.521,91.738,91.752
2715,2010-06-15 01:00,91.617,91.627,91.617,91.561,91.455,91.521,91.738
2716,2010-06-15 02:00,91.643,91.617,91.627,91.617,91.561,91.455,91.521
2717,2010-06-15 03:00,91.507,91.643,91.617,91.627,91.617,91.561,91.455
2718,2010-06-15 04:00,91.416,91.507,91.643,91.617,91.627,91.617,91.561
2719,2010-06-15 05:00,91.491,91.416,91.507,91.643,91.617,91.627,91.617
2720,2010-06-15 06:00,91.499,91.491,91.416,91.507,91.643,91.617,91.627
2721,2010-06-15 07:00,91.472,91.499,91.491,91.416,91.507,91.643,91.617
2722,2010-06-15 08:00,91.095,91.472,91.499,91.491,91.416,91.507,91.643
2723,2010-06-15 09:00,91.188,91.095,91.472,91.499,91.491,91.416,91.507
2724,2010-06-15 10:00,91.276,91.188,91.095,91.472,91.499,91.491,91.416
2725,2010-06-15 11:00,91.363,91.276,91.188,91.095,91.472,91.499,91.491
2726,2010-06-15 12:00,91.334,91.363,91.276,91.188,91.095,91.472,91.499
2727,2010-06-15 13:00,91.262,91.334,91.363,91.276,91.188,91.095,91.472
2728,2010-06-15 14:00,91.155,91.262,91.334,91.363,91.276,91.188,91.095
2729,2010-06-15 15:00,91.244,91.155,91.262,91.334,91.363,91.276,91.188
2730,2010-06-15 16:00,91.212,91.244,91.155,91.262,91.334,91.363,91.276
2731,2010-06-15 17:00,91.251,91.212,91.244,91.155,91.262,91.334,91.363
2732,2010-06-15 18:00,91.372,91.251,91.212,91.244,91.155,91.262,91.334
2733,2010-06-15 19:00,91.462,91.372,91.251,91.212,91.244,91.155,91.262
2734,2010-06-15 20:00,91.341,91.462,91.372,91.251,91.212,91.244,91.155
2735,2010-06-15 21:00,91.367,91.341,91.462,91.372,91.251,91.212,91.244
2736,2010-06-15 22:00,91.444,91.367,91.341,91.462,91.372,91.251,91.212
2737,2010-06-15 23:00,91.507,91.444,91.367,91.341,91.462,91.372,91.251
2738,2010-06-16 00:00,91.477,91.507,91.444,91.367,91.341,91.462,91.372
2739,2010-06-16 01:00,91.507,91.477,91.507,91.444,91.367,91.341,91.462
2740,2010-06-16 02:00,91.623,91.507,91.477,91.507,91.444,91.367,91.341
2741,2010-06-16 03:00,91.515,91.623,91.507,91.477,91.507,91.444,91.367
2742,2010-06-16 04:00,91.478,91.515,91.623,91.507,91.477,91.507,91.444
2743,2010-06-16 05:00,91.502,91.478,91.515,91.623,91.507,91.477,91.507
2744,2010-06-16 06:00,91.423,91.502,91.478,91.515,91.623,91.507,91.477
2745,2010-06-16 07:00,91.458,91.423,91.502,91.478,91.515,91.623,91.507
2746,2010-06-16 08:00,91.683,91.458,91.423,91.502,91.478,91.515,91.623
2747,2010-06-16 09:00,91.669,91.683,91.458,91.423,91.502,91.478,91.515
2748,2010-06-16 10:00,91.693,91.669,91.683,91.458,91.423,91.502,91.478
2749,2010-06-16 11:00,91.656,91.693,91.669,91.683,91.458,91.423,91.502
2750,2010-06-16 12:00,91.632,91.656,91.693,91.669,91.683,91.458,91.423
2751,2010-06-16 13:00,91.342,91.632,91.656,91.693,91.669,91.683,91.458
2752,2010-06-16 14:00,91.228,91.342,91.632,91.656,91.693,91.669,91.683
2753,2010-06-16 15:00,91.333,91.228,91.342,91.632,91.656,91.693,91.669
2754,2010-06-16 16:00,91.374,91.333,91.228,91.342,91.632,91.656,91.693
2755,2010-06-16 17:00,91.382,91.374,91.333,91.228,91.342,91.632,91.656
2756,2010-06-16 18:00,91.381,91.382,91.374,91.333,91.228,91.342,91.632
2757,2010-06-16 19:00,91.393,91.381,91.382,91.374,91.333,91.228,91.342
2758,2010-06-16 20:00,91.428,91.393,91.381,91.382,91.374,91.333,91.228
2759,2010-06-16 21:00,91.393,91.428,91.393,91.381,91.382,91.374,91.333
2760,2010-06-16 22:00,91.422,91.393,91.428,91.393,91.381,91.382,91.374
2761,2010-06-16 23:00,91.385,91.422,91.393,91.428,91.393,91.381,91.382
2762,2010-06-17 00:00,91.402,91.385,91.422,91.393,91.428,91.393,91.381
2763,2010-06-17 01:00,91.307,91.402,91.385,91.422,91.393,91.428,91.393
2764,2010-06-17 02:00,91.307,91.307,91.402,91.385,91.422,91.393,91.428
2765,2010-06-17 03:00,91.235,91.307,91.307,91.402,91.385,91.422,91.393
2766,2010-06-17 04:00,91.273,91.235,91.307,91.307,91.402,91.385,91.422
2767,2010-06-17 05:00,91.224,91.273,91.235,91.307,91.307,91.402,91.385
2768,2010-06-17 06:00,91.293,91.224,91.273,91.235,91.307,91.307,91.402
2769,2010-06-17 07:00,91.279,91.293,91.224,91.273,91.235,91.307,91.307
2770,2010-06-17 08:00,91.309,91.279,91.293,91.224,91.273,91.235,91.307
2771,2010-06-17 09:00,91.174,91.309,91.279,91.293,91.224,91.273,91.235
2772,2010-06-17 10:00,91.293,91.174,91.309,91.279,91.293,91.224,91.273
2773,2010-06-17 11:00,91.262,91.293,91.174,91.309,91.279,91.293,91.224
2774,2010-06-17 12:00,91.314,91.262,91.293,91.174,91.309,91.279,91.293
2775,2010-06-17 13:00,91.287,91.314,91.262,91.293,91.174,91.309,91.279
2776,2010-06-17 14:00,91.056,91.287,91.314,91.262,91.293,91.174,91.309
2777,2010-06-17 15:00,90.825,91.056,91.287,91.314,91.262,91.293,91.174
2778,2010-06-17 16:00,90.792,90.825,91.056,91.287,91.314,91.262,91.293
2779,2010-06-17 17:00,90.919,90.792,90.825,91.056,91.287,91.314,91.262
2780,2010-06-17 18:00,90.772,90.919,90.792,90.825,91.056,91.287,91.314
2781,2010-06-17 19:00,90.866,90.772,90.919,90.792,90.825,91.056,91.287
2782,2010-06-17 20:00,90.778,90.866,90.772,90.919,90.792,90.825,91.056
2783,2010-06-17 21:00,90.956,90.778,90.866,90.772,90.919,90.792,90.825
2784,2010-06-17 22:00,90.99,90.956,90.778,90.866,90.772,90.919,90.792
2785,2010-06-17 23:00,90.898,90.99,90.956,90.778,90.866,90.772,90.919
2786,2010-06-18 00:00,90.848,90.898,90.99,90.956,90.778,90.866,90.772
2787,2010-06-18 01:00,90.872,90.848,90.898,90.99,90.956,90.778,90.866
2788,2010-06-18 02:00,90.868,90.872,90.848,90.898,90.99,90.956,90.778
2789,2010-06-18 03:00,90.882,90.868,90.872,90.848,90.898,90.99,90.956
2790,2010-06-18 04:00,90.868,90.882,90.868,90.872,90.848,90.898,90.99
2791,2010-06-18 05:00,90.868,90.868,90.882,90.868,90.872,90.848,90.898
2792,2010-06-18 06:00,90.758,90.868,90.868,90.882,90.868,90.872,90.848
2793,2010-06-18 07:00,90.844,90.758,90.868,90.868,90.882,90.868,90.872
2794,2010-06-18 08:00,90.836,90.844,90.758,90.868,90.868,90.882,90.868
2795,2010-06-18 09:00,90.687,90.836,90.844,90.758,90.868,90.868,90.882
2796,2010-06-18 10:00,90.705,90.687,90.836,90.844,90.758,90.868,90.868
2797,2010-06-18 11:00,90.565,90.705,90.687,90.836,90.844,90.758,90.868
2798,2010-06-18 12:00,90.672,90.565,90.705,90.687,90.836,90.844,90.758
2799,2010-06-18 13:00,90.623,90.672,90.565,90.705,90.687,90.836,90.844
2800,2010-06-18 14:00,90.643,90.623,90.672,90.565,90.705,90.687,90.836
2801,2010-06-18 15:00,90.682,90.643,90.623,90.672,90.565,90.705,90.687
2802,2010-06-18 16:00,90.822,90.682,90.643,90.623,90.672,90.565,90.705
2803,2010-06-18 17:00,90.785,90.822,90.682,90.643,90.623,90.672,90.565
2804,2010-06-18 18:00,90.677,90.785,90.822,90.682,90.643,90.623,90.672
2805,2010-06-18 19:00,90.753,90.677,90.785,90.822,90.682,90.643,90.623
2806,2010-06-20 23:00,90.698,90.753,90.677,90.785,90.822,90.682,90.643
2807,2010-06-21 00:00,90.42,90.698,90.753,90.677,90.785,90.822,90.682
2808,2010-06-21 01:00,90.563,90.42,90.698,90.753,90.677,90.785,90.822
2809,2010-06-21 02:00,90.542,90.563,90.42,90.698,90.753,90.677,90.785
2810,2010-06-21 03:00,90.864,90.542,90.563,90.42,90.698,90.753,90.677
2811,2010-06-21 04:00,90.744,90.864,90.542,90.563,90.42,90.698,90.753
2812,2010-06-21 05:00,90.778,90.744,90.864,90.542,90.563,90.42,90.698
2813,2010-06-21 06:00,90.794,90.778,90.744,90.864,90.542,90.563,90.42
2814,2010-06-21 07:00,90.729,90.794,90.778,90.744,90.864,90.542,90.563
2815,2010-06-21 08:00,90.785,90.729,90.794,90.778,90.744,90.864,90.542
2816,2010-06-21 09:00,90.798,90.785,90.729,90.794,90.778,90.744,90.864
2817,2010-06-21 10:00,91.229,90.798,90.785,90.729,90.794,90.778,90.744
2818,2010-06-21 11:00,91.328,91.229,90.798,90.785,90.729,90.794,90.778
2819,2010-06-21 12:00,91.319,91.328,91.229,90.798,90.785,90.729,90.794
2820,2010-06-21 13:00,91.268,91.319,91.328,91.229,90.798,90.785,90.729
2821,2010-06-21 14:00,91.238,91.268,91.319,91.328,91.229,90.798,90.785
2822,2010-06-21 15:00,91.278,91.238,91.268,91.319,91.328,91.229,90.798
2823,2010-06-21 16:00,91.158,91.278,91.238,91.268,91.319,91.328,91.229
2824,2010-06-21 17:00,91.196,91.158,91.278,91.238,91.268,91.319,91.328
2825,2010-06-21 18:00,91.015,91.196,91.158,91.278,91.238,91.268,91.319
2826,2010-06-21 19:00,91.003,91.015,91.196,91.158,91.278,91.238,91.268
2827,2010-06-21 20:00,91.008,91.003,91.015,91.196,91.158,91.278,91.238
2828,2010-06-21 21:00,91.025,91.008,91.003,91.015,91.196,91.158,91.278
2829,2010-06-21 22:00,91.115,91.025,91.008,91.003,91.015,91.196,91.158
2830,2010-06-21 23:00,91.054,91.115,91.025,91.008,91.003,91.015,91.196
2831,2010-06-22 00:00,91.047,91.054,91.115,91.025,91.008,91.003,91.015
2832,2010-06-22 01:00,91.036,91.047,91.054,91.115,91.025,91.008,91.003
2833,2010-06-22 02:00,90.962,91.036,91.047,91.054,91.115,91.025,91.008
2834,2010-06-22 03:00,91.078,90.962,91.036,91.047,91.054,91.115,91.025
2835,2010-06-22 04:00,90.99,91.078,90.962,91.036,91.047,91.054,91.115
2836,2010-06-22 05:00,90.946,90.99,91.078,90.962,91.036,91.047,91.054
2837,2010-06-22 06:00,90.954,90.946,90.99,91.078,90.962,91.036,91.047
2838,2010-06-22 07:00,90.814,90.954,90.946,90.99,91.078,90.962,91.036
2839,2010-06-22 08:00,90.838,90.814,90.954,90.946,90.99,91.078,90.962
2840,2010-06-22 09:00,90.795,90.838,90.814,90.954,90.946,90.99,91.078
2841,2010-06-22 10:00,90.729,90.795,90.838,90.814,90.954,90.946,90.99
2842,2010-06-22 11:00,90.57,90.729,90.795,90.838,90.814,90.954,90.946
2843,2010-06-22 12:00,90.688,90.57,90.729,90.795,90.838,90.814,90.954
2844,2010-06-22 13:00,90.708,90.688,90.57,90.729,90.795,90.838,90.814
2845,2010-06-22 14:00,90.665,90.708,90.688,90.57,90.729,90.795,90.838
2846,2010-06-22 15:00,90.661,90.665,90.708,90.688,90.57,90.729,90.795
2847,2010-06-22 16:00,90.636,90.661,90.665,90.708,90.688,90.57,90.729
2848,2010-06-22 17:00,90.612,90.636,90.661,90.665,90.708,90.688,90.57
2849,2010-06-22 18:00,90.578,90.612,90.636,90.661,90.665,90.708,90.688
2850,2010-06-22 19:00,90.588,90.578,90.612,90.636,90.661,90.665,90.708
2851,2010-06-22 20:00,90.509,90.588,90.578,90.612,90.636,90.661,90.665
2852,2010-06-22 21:00,90.373,90.509,90.588,90.578,90.612,90.636,90.661
2853,2010-06-22 22:00,90.589,90.373,90.509,90.588,90.578,90.612,90.636
2854,2010-06-22 23:00,90.523,90.589,90.373,90.509,90.588,90.578,90.612
2855,2010-06-23 00:00,90.579,90.523,90.589,90.373,90.509,90.588,90.578
2856,2010-06-23 01:00,90.393,90.579,90.523,90.589,90.373,90.509,90.588
2857,2010-06-23 02:00,90.473,90.393,90.579,90.523,90.589,90.373,90.509
2858,2010-06-23 03:00,90.479,90.473,90.393,90.579,90.523,90.589,90.373
2859,2010-06-23 04:00,90.558,90.479,90.473,90.393,90.579,90.523,90.589
2860,2010-06-23 05:00,90.503,90.558,90.479,90.473,90.393,90.579,90.523
2861,2010-06-23 06:00,90.513,90.503,90.558,90.479,90.473,90.393,90.579
2862,2010-06-23 07:00,90.429,90.513,90.503,90.558,90.479,90.473,90.393
2863,2010-06-23 08:00,90.42,90.429,90.513,90.503,90.558,90.479,90.473
2864,2010-06-23 09:00,90.458,90.42,90.429,90.513,90.503,90.558,90.479
2865,2010-06-23 10:00,90.437,90.458,90.42,90.429,90.513,90.503,90.558
2866,2010-06-23 11:00,90.409,90.437,90.458,90.42,90.429,90.513,90.503
2867,2010-06-23 12:00,90.258,90.409,90.437,90.458,90.42,90.429,90.513
2868,2010-06-23 13:00,90.268,90.258,90.409,90.437,90.458,90.42,90.429
2869,2010-06-23 14:00,90.175,90.268,90.258,90.409,90.437,90.458,90.42
2870,2010-06-23 15:00,90.149,90.175,90.268,90.258,90.409,90.437,90.458
2871,2010-06-23 16:00,90.113,90.149,90.175,90.268,90.258,90.409,90.437
2872,2010-06-23 17:00,90.114,90.113,90.149,90.175,90.268,90.258,90.409
2873,2010-06-23 18:00,90.148,90.114,90.113,90.149,90.175,90.268,90.258
2874,2010-06-23 19:00,90.099,90.148,90.114,90.113,90.149,90.175,90.268
2875,2010-06-23 20:00,89.827,90.099,90.148,90.114,90.113,90.149,90.175
2876,2010-06-23 21:00,89.889,89.827,90.099,90.148,90.114,90.113,90.149
2877,2010-06-23 22:00,89.83,89.889,89.827,90.099,90.148,90.114,90.113
2878,2010-06-23 23:00,89.958,89.83,89.889,89.827,90.099,90.148,90.114
2879,2010-06-24 00:00,89.95,89.958,89.83,89.889,89.827,90.099,90.148
2880,2010-06-24 01:00,89.967,89.95,89.958,89.83,89.889,89.827,90.099
2881,2010-06-24 02:00,89.929,89.967,89.95,89.958,89.83,89.889,89.827
2882,2010-06-24 03:00,89.908,89.929,89.967,89.95,89.958,89.83,89.889
2883,2010-06-24 04:00,89.928,89.908,89.929,89.967,89.95,89.958,89.83
2884,2010-06-24 05:00,89.868,89.928,89.908,89.929,89.967,89.95,89.958
2885,2010-06-24 06:00,89.878,89.868,89.928,89.908,89.929,89.967,89.95
2886,2010-06-24 07:00,89.846,89.878,89.868,89.928,89.908,89.929,89.967
2887,2010-06-24 08:00,89.891,89.846,89.878,89.868,89.928,89.908,89.929
2888,2010-06-24 09:00,89.682,89.891,89.846,89.878,89.868,89.928,89.908
2889,2010-06-24 10:00,89.569,89.682,89.891,89.846,89.878,89.868,89.928
2890,2010-06-24 11:00,89.606,89.569,89.682,89.891,89.846,89.878,89.868
2891,2010-06-24 12:00,89.275,89.606,89.569,89.682,89.891,89.846,89.878
2892,2010-06-24 13:00,89.369,89.275,89.606,89.569,89.682,89.891,89.846
2893,2010-06-24 14:00,89.441,89.369,89.275,89.606,89.569,89.682,89.891
2894,2010-06-24 15:00,89.316,89.441,89.369,89.275,89.606,89.569,89.682
2895,2010-06-24 16:00,89.338,89.316,89.441,89.369,89.275,89.606,89.569
2896,2010-06-24 17:00,89.398,89.338,89.316,89.441,89.369,89.275,89.606
2897,2010-06-24 18:00,89.278,89.398,89.338,89.316,89.441,89.369,89.275
2898,2010-06-24 19:00,89.698,89.278,89.398,89.338,89.316,89.441,89.369
2899,2010-06-24 20:00,89.569,89.698,89.278,89.398,89.338,89.316,89.441
2900,2010-06-24 21:00,89.512,89.569,89.698,89.278,89.398,89.338,89.316
2901,2010-06-24 22:00,89.623,89.512,89.569,89.698,89.278,89.398,89.338
2902,2010-06-24 23:00,89.622,89.623,89.512,89.569,89.698,89.278,89.398
2903,2010-06-25 00:00,89.643,89.622,89.623,89.512,89.569,89.698,89.278
2904,2010-06-25 01:00,89.578,89.643,89.622,89.623,89.512,89.569,89.698
2905,2010-06-25 02:00,89.674,89.578,89.643,89.622,89.623,89.512,89.569
2906,2010-06-25 03:00,89.608,89.674,89.578,89.643,89.622,89.623,89.512
2907,2010-06-25 04:00,89.596,89.608,89.674,89.578,89.643,89.622,89.623
2908,2010-06-25 05:00,89.519,89.596,89.608,89.674,89.578,89.643,89.622
2909,2010-06-25 06:00,89.49,89.519,89.596,89.608,89.674,89.578,89.643
2910,2010-06-25 07:00,89.598,89.49,89.519,89.596,89.608,89.674,89.578
2911,2010-06-25 08:00,89.578,89.598,89.49,89.519,89.596,89.608,89.674
2912,2010-06-25 09:00,89.685,89.578,89.598,89.49,89.519,89.596,89.608
2913,2010-06-25 10:00,89.628,89.685,89.578,89.598,89.49,89.519,89.596
2914,2010-06-25 11:00,89.611,89.628,89.685,89.578,89.598,89.49,89.519
2915,2010-06-25 12:00,89.662,89.611,89.628,89.685,89.578,89.598,89.49
2916,2010-06-25 13:00,89.658,89.662,89.611,89.628,89.685,89.578,89.598
2917,2010-06-25 14:00,89.468,89.658,89.662,89.611,89.628,89.685,89.578
2918,2010-06-25 15:00,89.416,89.468,89.658,89.662,89.611,89.628,89.685
2919,2010-06-25 16:00,89.298,89.416,89.468,89.658,89.662,89.611,89.628
2920,2010-06-25 17:00,89.366,89.298,89.416,89.468,89.658,89.662,89.611
2921,2010-06-25 18:00,89.325,89.366,89.298,89.416,89.468,89.658,89.662
2922,2010-06-25 19:00,89.445,89.325,89.366,89.298,89.416,89.468,89.658
2923,2010-06-27 23:00,89.404,89.445,89.325,89.366,89.298,89.416,89.468
2924,2010-06-28 00:00,89.401,89.404,89.445,89.325,89.366,89.298,89.416
2925,2010-06-28 01:00,89.308,89.401,89.404,89.445,89.325,89.366,89.298
2926,2010-06-28 02:00,89.326,89.308,89.401,89.404,89.445,89.325,89.366
2927,2010-06-28 03:00,89.367,89.326,89.308,89.401,89.404,89.445,89.325
2928,2010-06-28 04:00,89.418,89.367,89.326,89.308,89.401,89.404,89.445
2929,2010-06-28 05:00,89.414,89.418,89.367,89.326,89.308,89.401,89.404
2930,2010-06-28 06:00,89.448,89.414,89.418,89.367,89.326,89.308,89.401
2931,2010-06-28 07:00,89.378,89.448,89.414,89.418,89.367,89.326,89.308
2932,2010-06-28 08:00,89.386,89.378,89.448,89.414,89.418,89.367,89.326
2933,2010-06-28 09:00,89.399,89.386,89.378,89.448,89.414,89.418,89.367
2934,2010-06-28 10:00,89.357,89.399,89.386,89.378,89.448,89.414,89.418
2935,2010-06-28 11:00,89.398,89.357,89.399,89.386,89.378,89.448,89.414
2936,2010-06-28 12:00,89.362,89.398,89.357,89.399,89.386,89.378,89.448
2937,2010-06-28 13:00,89.374,89.362,89.398,89.357,89.399,89.386,89.378
2938,2010-06-28 14:00,89.276,89.374,89.362,89.398,89.357,89.399,89.386
2939,2010-06-28 15:00,89.106,89.276,89.374,89.362,89.398,89.357,89.399
2940,2010-06-28 16:00,89.248,89.106,89.276,89.374,89.362,89.398,89.357
2941,2010-06-28 17:00,89.253,89.248,89.106,89.276,89.374,89.362,89.398
2942,2010-06-28 18:00,89.423,89.253,89.248,89.106,89.276,89.374,89.362
2943,2010-06-28 19:00,89.421,89.423,89.253,89.248,89.106,89.276,89.374
2944,2010-06-28 20:00,89.396,89.421,89.423,89.253,89.248,89.106,89.276
2945,2010-06-28 21:00,89.401,89.396,89.421,89.423,89.253,89.248,89.106
2946,2010-06-28 22:00,89.386,89.401,89.396,89.421,89.423,89.253,89.248
2947,2010-06-28 23:00,89.383,89.386,89.401,89.396,89.421,89.423,89.253
2948,2010-06-29 00:00,89.338,89.383,89.386,89.401,89.396,89.421,89.423
2949,2010-06-29 01:00,89.395,89.338,89.383,89.386,89.401,89.396,89.421
2950,2010-06-29 02:00,89.397,89.395,89.338,89.383,89.386,89.401,89.396
2951,2010-06-29 03:00,89.346,89.397,89.395,89.338,89.383,89.386,89.401
2952,2010-06-29 04:00,89.117,89.346,89.397,89.395,89.338,89.383,89.386
2953,2010-06-29 05:00,88.898,89.117,89.346,89.397,89.395,89.338,89.383
2954,2010-06-29 06:00,88.785,88.898,89.117,89.346,89.397,89.395,89.338
2955,2010-06-29 07:00,88.762,88.785,88.898,89.117,89.346,89.397,89.395
2956,2010-06-29 08:00,88.799,88.762,88.785,88.898,89.117,89.346,89.397
2957,2010-06-29 09:00,88.637,88.799,88.762,88.785,88.898,89.117,89.346
2958,2010-06-29 10:00,88.699,88.637,88.799,88.762,88.785,88.898,89.117
2959,2010-06-29 11:00,88.798,88.699,88.637,88.799,88.762,88.785,88.898
2960,2010-06-29 12:00,88.738,88.798,88.699,88.637,88.799,88.762,88.785
2961,2010-06-29 13:00,88.826,88.738,88.798,88.699,88.637,88.799,88.762
2962,2010-06-29 14:00,88.698,88.826,88.738,88.798,88.699,88.637,88.799
2963,2010-06-29 15:00,88.715,88.698,88.826,88.738,88.798,88.699,88.637
2964,2010-06-29 16:00,88.44,88.715,88.698,88.826,88.738,88.798,88.699
2965,2010-06-29 17:00,88.407,88.44,88.715,88.698,88.826,88.738,88.798
2966,2010-06-29 18:00,88.597,88.407,88.44,88.715,88.698,88.826,88.738
2967,2010-06-29 19:00,88.553,88.597,88.407,88.44,88.715,88.698,88.826
2968,2010-06-29 20:00,88.514,88.553,88.597,88.407,88.44,88.715,88.698
2969,2010-06-29 21:00,88.571,88.514,88.553,88.597,88.407,88.44,88.715
2970,2010-06-29 22:00,88.613,88.571,88.514,88.553,88.597,88.407,88.44
2971,2010-06-29 23:00,88.579,88.613,88.571,88.514,88.553,88.597,88.407
